GCF_001900925.1	PRJNA224116	SAMN03252452		na	562	562	Escherichia coli	strain=S21		latest	Complete Genome	Major	Full	2016/12/12	ASM190092v1	Nanjing Agricultural University	GCA_001900925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/925/GCF_001900925.1_ASM190092v1		
GCF_001900945.1	PRJNA224116	SAMN03252454		na	562	562	Escherichia coli	strain=S40		latest	Complete Genome	Major	Full	2016/12/12	ASM190094v1	Nanjing Agricultural University	GCA_001900945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/945/GCF_001900945.1_ASM190094v1		
GCF_001900965.1	PRJNA224116	SAMN03252455		na	562	562	Escherichia coli	strain=S42		latest	Complete Genome	Major	Full	2016/12/12	ASM190096v1	Nanjing Agricultural University	GCA_001900965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/965/GCF_001900965.1_ASM190096v1		
GCF_001900985.1	PRJNA224116	SAMN03252456		na	562	562	Escherichia coli	strain=S43		latest	Complete Genome	Major	Full	2016/12/12	ASM190098v1	Nanjing Agricultural University	GCA_001900985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/985/GCF_001900985.1_ASM190098v1		
GCF_001901005.1	PRJNA224116	SAMN03252438		na	562	562	Escherichia coli	strain=H15		latest	Complete Genome	Major	Full	2016/12/12	ASM190100v1	Nanjing Agricultural University	GCA_001901005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/005/GCF_001901005.1_ASM190100v1		
GCF_001901025.1	PRJNA224116	SAMN03252439		na	562	562	Escherichia coli	strain=M1		latest	Complete Genome	Major	Full	2016/12/12	ASM190102v1	Nanjing Agricultural University	GCA_001901025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/025/GCF_001901025.1_ASM190102v1		
GCF_001901045.1	PRJNA224116	SAMN03252440		na	562	562	Escherichia coli	strain=M3		latest	Complete Genome	Major	Full	2016/12/12	ASM190104v1	Nanjing Agricultural University	GCA_001901045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/045/GCF_001901045.1_ASM190104v1		
GCF_001901065.1	PRJNA224116	SAMN03252441		na	562	562	Escherichia coli	strain=M6		latest	Complete Genome	Major	Full	2016/12/12	ASM190106v1	Nanjing Agricultural University	GCA_001901065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/065/GCF_001901065.1_ASM190106v1		
GCF_001901085.1	PRJNA224116	SAMN03252442		na	562	562	Escherichia coli	strain=M8		latest	Complete Genome	Major	Full	2016/12/12	ASM190108v1	Nanjing Agricultural University	GCA_001901085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/085/GCF_001901085.1_ASM190108v1		
GCF_001901105.1	PRJNA224116	SAMN03252443		na	562	562	Escherichia coli	strain=M9		latest	Complete Genome	Major	Full	2016/12/12	ASM190110v1	Nanjing Agricultural University	GCA_001901105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/105/GCF_001901105.1_ASM190110v1		
GCF_001901125.1	PRJNA224116	SAMN03252444		na	562	562	Escherichia coli	strain=M10		latest	Complete Genome	Major	Full	2016/12/12	ASM190112v1	Nanjing Agricultural University	GCA_001901125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/125/GCF_001901125.1_ASM190112v1		
GCF_001901145.1	PRJNA224116	SAMN03252445		na	562	562	Escherichia coli	strain=M11		latest	Complete Genome	Major	Full	2016/12/12	ASM190114v1	Nanjing Agricultural University	GCA_001901145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/145/GCF_001901145.1_ASM190114v1		
GCF_001901165.1	PRJNA224116	SAMN03252446		na	562	562	Escherichia coli	strain=M15		latest	Complete Genome	Major	Full	2016/12/12	ASM190116v1	Nanjing Agricultural University	GCA_001901165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/165/GCF_001901165.1_ASM190116v1		
GCF_001901185.1	PRJNA224116	SAMN03252447		na	562	562	Escherichia coli	strain=M18		latest	Complete Genome	Major	Full	2016/12/12	ASM190118v1	Nanjing Agricultural University	GCA_001901185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/185/GCF_001901185.1_ASM190118v1		
GCF_001901215.1	PRJNA224116	SAMN03252448		na	562	562	Escherichia coli	strain=M19		latest	Complete Genome	Major	Full	2016/12/12	ASM190121v1	Nanjing Agricultural University	GCA_001901215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/215/GCF_001901215.1_ASM190121v1		
GCF_001901315.1	PRJNA224116	SAMN03252449		na	562	562	Escherichia coli	strain=S1		latest	Complete Genome	Major	Full	2016/12/12	ASM190131v1	Nanjing Agricultural University	GCA_001901315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/315/GCF_001901315.1_ASM190131v1		
GCF_001901365.1	PRJNA224116	SAMN03252453		na	562	562	Escherichia coli	strain=S30		latest	Complete Genome	Major	Full	2016/12/12	ASM190136v1	Nanjing Agricultural University	GCA_001901365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/365/GCF_001901365.1_ASM190136v1		
GCF_001901405.1	PRJNA224116	SAMN03252457		na	562	562	Escherichia coli	strain=S50		latest	Complete Genome	Major	Full	2016/12/12	ASM190140v1	Nanjing Agricultural University	GCA_001901405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/405/GCF_001901405.1_ASM190140v1		
GCF_001901425.1	PRJNA224116	SAMN03252414		na	562	562	Escherichia coli	strain=C7		latest	Complete Genome	Major	Full	2016/12/12	ASM190142v1	Nanjing Agricultural University	GCA_001901425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/425/GCF_001901425.1_ASM190142v1		
GCF_001901445.1	PRJNA224116	SAMN03252458		na	562	562	Escherichia coli	strain=S56		latest	Complete Genome	Major	Full	2016/12/12	ASM190144v1	Nanjing Agricultural University	GCA_001901445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/445/GCF_001901445.1_ASM190144v1		
GCF_001901465.1	PRJNA224116	SAMN03252451		na	562	562	Escherichia coli	strain=S10		latest	Complete Genome	Major	Full	2016/12/12	ASM190146v1	Nanjing Agricultural University	GCA_001901465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/465/GCF_001901465.1_ASM190146v1		
GCF_001932515.1	PRJNA224116	SAMN06115651		na	562	562	Escherichia coli	strain=tolC-		latest	Complete Genome	Major	Full	2017/01/03	ASM193251v1	Helmholtz-Centre for Infection Research	GCA_001932515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/932/515/GCF_001932515.1_ASM193251v1		
GCF_001936315.1	PRJNA224116	SAMN05853574		na	562	562	Escherichia coli	strain=SLK172		latest	Complete Genome	Major	Full	2017/01/05	ASM193631v1	Tianjin Biochip Corporation	GCA_001936315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/315/GCF_001936315.1_ASM193631v1		
GCF_001969285.3	PRJNA224116	SAMN06197014		na	562	562	Escherichia coli	strain=WCHEC050613		latest	Complete Genome	Major	Full	2019/08/22	ASM196928v4	West China Hospital, Sichuan University	GCA_001969285.4	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/969/285/GCF_001969285.3_ASM196928v4		
GCF_001999185.1	PRJNA224116	SAMN06227049		na	562	562	Escherichia coli	strain=MGY		latest	Complete Genome	Major	Full	2017/02/14	ASM199918v1	sequencing center: Beijing Genomics Institute (BGI)	GCA_001999185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/185/GCF_001999185.1_ASM199918v1		
GCF_002007705.1	PRJNA224116	SAMN06314933		na	562	562	Escherichia coli	strain=NCTC86		latest	Complete Genome	Major	Full	2017/02/28	ASM200770v1	National University of Singapore and Genome Institute of Singapore	GCA_002007705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/705/GCF_002007705.1_ASM200770v1		
GCF_002009315.1	PRJNA224116	SAMN06344815		na	562	562	Escherichia coli	strain=MDR_56		latest	Complete Genome	Major	Full	2017/03/02	ASM200931v1	Centers for Disease Control and Prevention	GCA_002009315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/009/315/GCF_002009315.1_ASM200931v1		
GCF_002011945.1	PRJNA224116	SAMN05511177		na	562	562	Escherichia coli	strain=Ecol_224		latest	Complete Genome	Major	Full	2017/03/03	ASM201194v1	University of Oxford	GCA_002011945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/011/945/GCF_002011945.1_ASM201194v1		
GCF_002011965.1	PRJNA224116	SAMN05511184		na	562	562	Escherichia coli	strain=Ecol_276		latest	Complete Genome	Major	Full	2017/03/03	ASM201196v1	University of Oxford	GCA_002011965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/011/965/GCF_002011965.1_ASM201196v1		
GCF_002011985.1	PRJNA224116	SAMN05511183		na	562	562	Escherichia coli	strain=Ecol_316		latest	Complete Genome	Major	Full	2017/03/03	ASM201198v1	University of Oxford	GCA_002011985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/011/985/GCF_002011985.1_ASM201198v1		
GCF_002012005.1	PRJNA224116	SAMN05511179		na	562	562	Escherichia coli	strain=Ecol_517		latest	Complete Genome	Major	Full	2017/03/03	ASM201200v1	University of Oxford	GCA_002012005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/005/GCF_002012005.1_ASM201200v1		
GCF_002012025.1	PRJNA224116	SAMN05511186		na	562	562	Escherichia coli	strain=Ecol_542		latest	Complete Genome	Major	Full	2017/03/03	ASM201202v1	University of Oxford	GCA_002012025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/025/GCF_002012025.1_ASM201202v1		
GCF_002012045.1	PRJNA224116	SAMN05511169		na	562	562	Escherichia coli	strain=Ecol_545		latest	Complete Genome	Major	Full	2017/03/03	ASM201204v1	University of Oxford	GCA_002012045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/045/GCF_002012045.1_ASM201204v1		
GCF_002012065.1	PRJNA224116	SAMN05511161		na	562	562	Escherichia coli	strain=Ecol_656		latest	Complete Genome	Major	Full	2017/03/03	ASM201206v1	University of Oxford	GCA_002012065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/065/GCF_002012065.1_ASM201206v1		
GCF_002012085.1	PRJNA224116	SAMN05511152		na	562	562	Escherichia coli	strain=Ecol_AZ146		latest	Complete Genome	Major	Full	2017/03/03	ASM201208v1	University of Oxford	GCA_002012085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/085/GCF_002012085.1_ASM201208v1		
GCF_002012105.1	PRJNA224116	SAMN05511182		na	562	562	Escherichia coli	strain=Ecol_AZ147		latest	Complete Genome	Major	Full	2017/03/03	ASM201210v1	University of Oxford	GCA_002012105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/105/GCF_002012105.1_ASM201210v1		
GCF_002012125.1	PRJNA224116	SAMN05511168		na	562	562	Escherichia coli	strain=Ecol_AZ155		latest	Complete Genome	Major	Full	2017/03/03	ASM201212v1	University of Oxford	GCA_002012125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/125/GCF_002012125.1_ASM201212v1		
GCF_002012145.1	PRJNA224116	SAMN05511159		na	562	562	Escherichia coli	strain=Ecol_AZ159		latest	Complete Genome	Major	Full	2017/03/03	ASM201214v1	University of Oxford	GCA_002012145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/145/GCF_002012145.1_ASM201214v1		
GCF_002012165.1	PRJNA224116	SAMN05511185		na	562	562	Escherichia coli	strain=Ecol_AZ162		latest	Complete Genome	Major	Full	2017/03/03	ASM201216v1	University of Oxford	GCA_002012165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/165/GCF_002012165.1_ASM201216v1		
GCF_002012185.1	PRJNA224116	SAMN05511153		na	562	562	Escherichia coli	strain=Ecol_422		latest	Complete Genome	Major	Full	2017/03/03	ASM201218v1	University of Oxford	GCA_002012185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/185/GCF_002012185.1_ASM201218v1		
GCF_002012205.1	PRJNA224116	SAMN05511148		na	562	562	Escherichia coli	strain=Ecol_867		latest	Complete Genome	Major	Full	2017/03/03	ASM201220v1	University of Oxford	GCA_002012205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/205/GCF_002012205.1_ASM201220v1		
GCF_002012225.1	PRJNA224116	SAMN05511150		na	562	562	Escherichia coli	strain=Ecol_881		latest	Complete Genome	Major	Full	2017/03/03	ASM201222v1	University of Oxford	GCA_002012225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/225/GCF_002012225.1_ASM201222v1		
GCF_002012245.1	PRJNA224116	SAMN05511160		na	562	562	Escherichia coli	strain=Ecol_AZ153		latest	Complete Genome	Major	Full	2017/03/03	ASM201224v1	University of Oxford	GCA_002012245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/245/GCF_002012245.1_ASM201224v1		
GCF_002012265.1	PRJNA224116	SAMN05511166		na	562	562	Escherichia coli	strain=Ecol_AZ161		latest	Complete Genome	Major	Full	2017/03/03	ASM201226v1	University of Oxford	GCA_002012265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/265/GCF_002012265.1_ASM201226v1		
GCF_002012305.1	PRJNA224116	SAMN05511157		na	562	562	Escherichia coli	strain=Ecol_244		latest	Complete Genome	Major	Full	2017/03/03	ASM201230v1	University of Oxford	GCA_002012305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/305/GCF_002012305.1_ASM201230v1		
GCF_002024865.1	PRJNA224116	SAMN06314223		na	569579	562	Escherichia coli NU14	strain=NU14		latest	Complete Genome	Major	Full	2017/03/10	ASM202486v1	National University of Singapore and Genome Institute of Singapore	GCA_002024865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/024/865/GCF_002024865.1_ASM202486v1		
GCF_002055605.1	PRJNA224116	SAMN06554468		na	562	562	Escherichia coli	strain=13E0725		latest	Complete Genome	Major	Full	2017/03/21	ASM205560v1	Friedrich-Loeffler-Institut	GCA_002055605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/605/GCF_002055605.1_ASM205560v1		
GCF_002055635.1	PRJNA224116	SAMN04014959		na	562	562	Escherichia coli	strain=AR_0118		latest	Complete Genome	Major	Full	2017/03/21	ASM205563v1	Centers for Disease Control and Prevention	GCA_002055635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/055/635/GCF_002055635.1_ASM205563v1		
GCF_002056065.1	PRJNA224116	SAMN04014902		na	562	562	Escherichia coli	strain=AR_0061		latest	Complete Genome	Major	Full	2017/03/21	ASM205606v1	Centers for Disease Control and Prevention	GCA_002056065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/065/GCF_002056065.1_ASM205606v1		
GCF_002056145.1	PRJNA224116	SAMN04014910		na	562	562	Escherichia coli	strain=AR_0069		latest	Complete Genome	Major	Full	2017/03/21	ASM205614v1	Centers for Disease Control and Prevention	GCA_002056145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/145/GCF_002056145.1_ASM205614v1		
GCF_002056635.1	PRJNA224116	SAMN04014945		na	562	562	Escherichia coli	strain=AR_0104		latest	Complete Genome	Major	Full	2017/03/21	ASM205663v1	Centers for Disease Control and Prevention	GCA_002056635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/635/GCF_002056635.1_ASM205663v1		
GCF_002057245.1	PRJNA224116	SAMN06563569		na	562	562	Escherichia coli	strain=13E0780		latest	Complete Genome	Major	Full	2017/03/21	ASM205724v1	Friedrich-Loeffler-Institut	GCA_002057245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/057/245/GCF_002057245.1_ASM205724v1		
GCF_002057355.1	PRJNA224116	SAMN06563579		na	562	562	Escherichia coli	strain=13E0767		latest	Complete Genome	Major	Full	2017/03/21	ASM205735v1	Friedrich-Loeffler-Institut	GCA_002057355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/057/355/GCF_002057355.1_ASM205735v1		
GCF_002058765.1	PRJNA224116	SAMN06434185		na	562	562	Escherichia coli	strain=DSM 103246		latest	Complete Genome	Major	Full	2017/03/21	ASM205876v1	Leibniz Institute DSMZ	GCA_002058765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/058/765/GCF_002058765.1_ASM205876v1		
GCF_002077195.1	PRJNA224116	SAMN05762409		na	562	562	Escherichia coli	strain=FAM21845		latest	Complete Genome	Major	Full	2017/04/03	ASM207719v1	Agroscope	GCA_002077195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/077/195/GCF_002077195.1_ASM207719v1		
GCF_002078275.1	PRJNA224116	SAMN04497926		na	562	562	Escherichia coli	strain=BLK9		latest	Complete Genome	Major	Full	2017/04/04	ASM207827v1	Seqomics Ltd.	GCA_002078275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/275/GCF_002078275.1_ASM207827v1		
GCF_002078295.1	PRJNA224116	SAMN04505873		na	562	562	Escherichia coli	strain=BLK16		latest	Complete Genome	Major	Full	2017/04/04	ASM207829v1	Seqomics Ltd.	GCA_002078295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/295/GCF_002078295.1_ASM207829v1		
GCF_002079225.1	PRJNA224116	SAMN06645125		na	498388	562	Escherichia coli C	strain=C		latest	Complete Genome	Major	Full	2017/04/05	ASM207922v1	Drexel University College of Medicine	GCA_002079225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/225/GCF_002079225.1_ASM207922v1		
GCF_002090355.1	PRJNA224116	SAMN06619924		na	562	562	Escherichia coli	strain=BLR(DE3)		latest	Complete Genome	Major	Full	2017/04/13	ASM209035v1	GlaxoSmithKline Vaccines	GCA_002090355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/090/355/GCF_002090355.1_ASM209035v1		
GCF_002105735.1	PRJNA224116	SAMN05414625		na	562	562	Escherichia coli	strain=CFSAN051542		latest	Complete Genome	Major	Full	2017/04/24	ASM210573v1	FDA	GCA_002105735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/735/GCF_002105735.1_ASM210573v1		
GCF_002116715.2	PRJNA224116	SAMN06819205		na	562	562	Escherichia coli	strain=HB-Coli0		latest	Complete Genome	Minor	Full	2017/05/01	ASM211671v2	Agricultural University of Hebei Province	GCA_002116715.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/715/GCF_002116715.2_ASM211671v2		
GCF_002118095.1	PRJNA224116	SAMN04396805		na	562	562	Escherichia coli	strain=HST04		latest	Complete Genome	Major	Full	2017/04/28	ASM211809v1	Wuhan University	GCA_002118095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/118/095/GCF_002118095.1_ASM211809v1		
GCF_002142675.1	PRJNA224116	SAMN06924979		na	562	562	Escherichia coli	strain=Z1002		latest	Complete Genome	Major	Full	2017/05/16	ASM214267v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_002142675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/142/675/GCF_002142675.1_ASM214267v1		
GCF_002142695.1	PRJNA224116	SAMN06828737		na	562	562	Escherichia coli	strain=5CRE51		latest	Complete Genome	Major	Full	2017/05/16	ASM214269v1	Centers for Disease Control, Tawian	GCA_002142695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/142/695/GCF_002142695.1_ASM214269v1		
GCF_002142715.1	PRJNA224116	SAMN06925129		na	562	562	Escherichia coli	strain=strain Z247		latest	Complete Genome	Major	Full	2017/05/16	ASM214271v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_002142715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/142/715/GCF_002142715.1_ASM214271v1		
GCF_002156825.1	PRJNA224116	SAMN06924970		na	562	562	Escherichia coli	strain=95JB1		latest	Complete Genome	Major	Full	2017/05/23	ASM215682v1	University of Queensland	GCA_002156825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/825/GCF_002156825.1_ASM215682v1		
GCF_002156845.1	PRJNA224116	SAMN06947002		na	562	562	Escherichia coli	strain=95NR1		latest	Complete Genome	Major	Full	2017/05/23	ASM215684v1	University of Queensland	GCA_002156845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/845/GCF_002156845.1_ASM215684v1		
GCF_002157245.1	PRJNA224116	SAMN06808253		na	562	562	Escherichia coli	strain=81009		latest	Complete Genome	Major	Full	2017/05/24	ASM215724v1	Arsanis Biosciences GmbH	GCA_002157245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/245/GCF_002157245.1_ASM215724v1		
GCF_002163655.1	PRJNA224116	SAMN06093946		na	562	562	Escherichia coli	strain=KSC9		latest	Complete Genome	Major	Full	2017/06/02	ASM216365v1	University of Guelph	GCA_002163655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/655/GCF_002163655.1_ASM216365v1		
GCF_002163695.1	PRJNA224116	SAMN06165994		na	562	562	Escherichia coli	strain=KSC64		latest	Complete Genome	Major	Full	2017/06/02	ASM216369v1	University of Guelph	GCA_002163695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/695/GCF_002163695.1_ASM216369v1		
GCF_002163935.1	PRJNA224116	SAMN06166007		na	562	562	Escherichia coli	strain=KSC1031		latest	Complete Genome	Major	Full	2017/06/02	ASM216393v1	University of Guelph	GCA_002163935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/935/GCF_002163935.1_ASM216393v1		
GCF_002163955.1	PRJNA224116	SAMN06165999		na	562	562	Escherichia coli	strain=KSC207		latest	Complete Genome	Major	Full	2017/06/02	ASM216395v1	University of Guelph	GCA_002163955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/955/GCF_002163955.1_ASM216395v1		
GCF_002164595.2	PRJNA224116	SAMN06231252		na	562	562	Escherichia coli	strain=WCHEC000837		latest	Complete Genome	Major	Full	2018/10/17	ASM216459v2	West China Hospital, Sichuan University	GCA_002164595.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/595/GCF_002164595.2_ASM216459v2		
GCF_002164635.4	PRJNA224116	SAMN06909153		na	562	562	Escherichia coli	strain=WCHEC96200		latest	Complete Genome	Major	Full	2019/08/22	ASM216463v4	West China Hospital, Sichuan University	GCA_002164635.4	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/635/GCF_002164635.4_ASM216463v4		
GCF_002164645.3	PRJNA224116	SAMN06909152		na	562	562	Escherichia coli	strain=WCHEC4533		latest	Complete Genome	Major	Full	2019/08/26	ASM216464v3	West China Hospital, Sichuan University	GCA_002164645.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/645/GCF_002164645.3_ASM216464v3		
GCF_002164865.2	PRJNA224116	SAMN06909180		na	562	562	Escherichia coli	strain=WCHEC020032		latest	Complete Genome	Major	Full	2019/01/22	ASM216486v2	West China Hospital, Sichuan University	GCA_002164865.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/865/GCF_002164865.2_ASM216486v2		
GCF_002164975.2	PRJNA224116	SAMN06909178		na	562	562	Escherichia coli	strain=SCEC020026		latest	Complete Genome	Major	Full	2019/01/22	ASM216497v2	West China Hospital, Sichuan University	GCA_002164975.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/164/975/GCF_002164975.2_ASM216497v2		
GCF_002165095.2	PRJNA224116	SAMN06909177		na	562	562	Escherichia coli	strain=SCEC020022		latest	Complete Genome	Major	Full	2018/10/17	ASM216509v2	West China Hospital, Sichuan University	GCA_002165095.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/165/095/GCF_002165095.2_ASM216509v2		
GCF_002165115.2	PRJNA224116	SAMN06909172		na	562	562	Escherichia coli	strain=SCEC020001		latest	Complete Genome	Major	Full	2018/09/25	ASM216511v2	West China Hospital, Sichuan University	GCA_002165115.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/165/115/GCF_002165115.2_ASM216511v2		
GCF_002180055.1	PRJNA224116	SAMN04014990		na	562	562	Escherichia coli	strain=AR_0149		latest	Complete Genome	Major	Full	2017/06/08	ASM218005v1	Centers for Disease Control and Prevention	GCA_002180055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/055/GCF_002180055.1_ASM218005v1		
GCF_002180095.1	PRJNA224116	SAMN04014960		na	562	562	Escherichia coli	strain=AR_0149		latest	Complete Genome	Major	Full	2017/06/08	ASM218009v1	Centers for Disease Control and Prevention	GCA_002180095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/095/GCF_002180095.1_ASM218009v1		
GCF_002180135.1	PRJNA224116	SAMN04015003		na	562	562	Escherichia coli	strain=AR_0162		latest	Complete Genome	Major	Full	2017/06/08	ASM218013v1	Centers for Disease Control and Prevention	GCA_002180135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/135/GCF_002180135.1_ASM218013v1		
GCF_002180195.1	PRJNA224116	SAMN04014899		na	562	562	Escherichia coli	strain=AR_0058		latest	Complete Genome	Major	Full	2017/06/08	ASM218019v1	Centers for Disease Control and Prevention	GCA_002180195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/195/GCF_002180195.1_ASM218019v1		
GCF_002180215.1	PRJNA224116	SAMN04014992		na	562	562	Escherichia coli	strain=AR_0151		latest	Complete Genome	Major	Full	2017/06/08	ASM218021v1	Centers for Disease Control and Prevention	GCA_002180215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/215/GCF_002180215.1_ASM218021v1		
GCF_002180275.1	PRJNA224116	SAMN04014969		na	562	562	Escherichia coli	strain=AR_0128		latest	Complete Genome	Major	Full	2017/06/08	ASM218027v1	Centers for Disease Control and Prevention	GCA_002180275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/275/GCF_002180275.1_ASM218027v1		
GCF_002192275.1	PRJNA224116	SAMN04014955		na	562	562	Escherichia coli	strain=AR_0114		latest	Complete Genome	Major	Full	2017/06/13	ASM219227v1	Centers for Disease Control and Prevention	GCA_002192275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/275/GCF_002192275.1_ASM219227v1		
